관측년월일,댐코드,댐명,저수위,저수량,유입량,총방류량,저수율,전년저수위,예년저수위,예년저수량,강수량,금년누가강우량,전년누가강우량,예년평균누가강우량,발전방류량,여수로방류량,기타방류량1,기타방류량2,기타방류량3,취수량1,취수량2,취수량3,outlet방류량,07시강수량,예년강수량,기타발전방류량
2021-03-26,3008110,대청,70.71,851.048,18.951,31.353,57.1,74.79,68.68,1063.535,0,106.0745,157.5667,100.1968,20.507,0,0,0,0,5.81,4.663,0.373,0,,1.077,0
2021-03-25,3008110,대청,70.73,852.12,12.807,31.428,57.2,74.9,68.6795,1070.226,0,106.0745,157.5033,99.1198,20.51,0,0,0,0,5.938,4.608,0.372,0,,1.287,0
2021-03-24,3008110,대청,70.76,853.729,25.216,31.428,57.3,75,68.6783,1076.332,0,106.0745,157.3932,97.8328,20.499,0,0,0,0,5.961,4.598,0.37,0,,2.6336,0
2021-03-23,3008110,대청,70.77,854.266,25.116,31.33,57.3,75.1,68.681,1082.457,0,106.0745,157.3932,95.1992,20.508,0,0,0,0,5.81,4.641,0.371,0,,1.873,0
2021-03-22,3008110,대청,70.78,854.802,18.75,31.186,57.4,75.2,68.6876,1088.604,0,106.0745,157.3932,93.3262,20.525,0,0,0,0,5.775,4.517,0.369,0,,1.9179,0
2021-03-21,3008110,대청,70.8,855.877,30.894,30.894,57.4,75.3,68.6959,1094.771,0.0663,106.0745,157.3932,91.4083,20.503,0,0,0,0,5.394,4.621,0.376,0,,1.7824,0
2021-03-20,3008110,대청,70.8,855.877,25.109,31.33,57.4,75.39,68.7068,1100.339,3.9885,106.0082,157.3932,89.6259,20.499,0,0,0,0,5.856,4.598,0.377,0,,1.0512,0
2021-03-19,3008110,대청,70.81,856.414,25.213,31.437,57.5,75.49,68.711,1106.546,0,102.0197,157.3932,88.5747,20.529,0,0,0,0,5.764,4.648,0.496,0,,1.102,0
2021-03-18,3008110,대청,70.82,856.952,31.156,31.156,57.5,75.59,68.7166,1112.773,0,102.0197,157.3932,87.4727,20.502,0,0,0,0,5.405,4.644,0.605,0,,2.8753,0
2021-03-17,3008110,대청,70.82,856.952,37.759,31.535,57.5,75.67,68.72,1117.77,0,102.0197,157.3932,84.5974,20.498,0,0,0,0,5.764,4.669,0.604,0,,2.1282,0
2021-03-16,3008110,대청,70.81,856.414,25.315,31.539,57.5,75.76,68.7246,1123.407,0.7358,102.0197,157.3932,82.4692,20.505,0,0,0,0,5.799,4.631,0.604,0,,1.1676,0
2021-03-15,3008110,대청,70.82,856.952,43.872,31.427,57.5,75.84,68.7337,1128.432,0.055,101.2839,157.3932,81.3016,20.518,0,0,0,0,5.648,4.66,0.601,0,,1.7098,0
2021-03-14,3008110,대청,70.8,855.877,44.434,31.998,57.4,75.93,68.7478,1134.102,0,101.2289,157.3932,79.5918,20.503,0,0,0,0,5.59,4.732,1.173,0,,1.4563,0
2021-03-13,3008110,대청,70.78,854.802,37.042,30.828,57.4,76.02,68.7629,1139.788,0.1077,101.2289,157.3932,78.1355,20.512,0,0,0,0,5.648,4.644,0.024,0,,1.4659,0
2021-03-12,3008110,대청,70.77,854.266,31.245,31.245,57.3,76.1,68.7749,1144.857,17.9986,101.1212,157.3932,76.6696,20.524,0,0,0,0,5.544,4.578,0.599,0,,1.3305,0
2021-03-11,3008110,대청,70.77,854.266,25.249,31.463,57.3,76.13,68.7873,1146.761,0,83.1226,157.3932,75.3391,20.497,0,0,0,0,5.694,4.675,0.597,0,,1.3028,0
2021-03-10,3008110,대청,70.78,854.802,31.322,31.322,57.4,76.12,68.7905,1146.126,0,83.1226,157.3298,74.0363,20.506,0,0,0,0,5.603,4.611,0.602,0,,1.2978,0
2021-03-09,3008110,대청,70.78,854.802,31.486,31.486,57.4,76.09,68.7929,1144.222,0,83.1226,145.812,72.7385,20.517,0,0,0,0,5.752,4.61,0.607,0,,0.8494,0
2021-03-08,3008110,대청,70.78,854.802,19.045,31.481,57.4,76.09,68.8044,1144.222,0,83.1226,143.5756,71.8891,20.492,0,0,0,0,5.787,4.592,0.61,0,,1.4331,0
2021-03-07,3008110,대청,70.8,855.877,37.608,31.389,57.4,76.08,68.8054,1143.588,0,83.1226,143.5756,70.456,20.517,0,0,0,0,5.602,4.66,0.61,0,,1.6875,0
2021-03-06,3008110,대청,70.79,855.34,43.761,31.33,57.4,76.07,68.7976,1142.954,0,83.1226,142.9532,68.7685,20.507,0,0,0,0,5.556,4.658,0.609,0,,1.2752,0
2021-03-05,3008110,대청,70.77,854.266,43.742,31.321,57.3,76.05,68.7876,1141.687,0.0525,83.1226,142.9532,67.4933,20.501,0,0,0,0,5.752,4.461,0.607,0,,2.8633,0
2021-03-04,3008110,대청,70.75,853.192,68.323,31.116,57.3,76.03,68.7727,1140.421,4.7075,83.0701,142.9532,64.63,20.489,0,0,0,0,5.637,4.385,0.605,0,,2.1805,0
2021-03-03,3008110,대청,70.69,849.978,99.689,31.698,57.1,76.01,68.7641,1139.155,0,78.3626,142.849,62.4495,20.507,0,0,0,0,5.983,4.605,0.603,0,,1.2632,0
2021-03-02,3008110,대청,70.58,844.103,68.165,31.201,56.7,76.06,68.758,1142.321,1.872,78.3626,142.849,61.1863,20.497,0,0,0,0,5.487,4.616,0.601,0,,0.5567,0
2021-03-01,3008110,대청,70.52,840.909,37.621,31.469,56.4,76.11,68.7488,1145.491,44.653,76.4906,142.849,60.6296,20.531,0,0,0,0,5.683,4.653,0.602,0,,2.7633,0
2021-02-28,3008110,대청,70.51,840.378,12.479,30.943,56.4,76.15,68.7398,1148.031,0.6437,31.8376,142.849,57.8663,20.506,0,0,0,0,5.186,4.649,0.602,0,,2.3924,0
2021-02-27,3008110,대청,70.54,841.973,12.908,31.394,56.51,76.13,68.7393,1146.761,0,31.1939,139.6272,55.4739,20.515,0,0,0,0,5.601,4.676,0.602,0,,1.8657,0
2021-02-26,3008110,대청,70.57,843.57,13.197,31.704,56.6,75.99,68.7405,1137.891,0.0449,31.1939,139.6272,53.6082,20.497,0,0,0,0,5.926,4.685,0.596,0,,0.2823,0
2021-02-25,3008110,대청,70.6,845.169,25.016,31.19,56.7,75.67,68.7346,1117.77,0.7383,31.149,139.6272,53.3259,20.489,0,0,0,0,5.475,4.626,0.6,0,,3.6425,0
2021-02-24,3008110,대청,70.61,845.703,13.268,31.804,56.8,75.57,68.7254,1111.526,0,30.4107,95.6621,49.6834,20.5,0,0,0,0,5.995,4.709,0.6,0,,0.7898,0
2021-02-23,3008110,대청,70.64,847.304,13.03,31.587,56.9,75.57,68.7139,1111.526,0,30.4107,95.6621,48.8936,20.521,0,0,0,0,5.556,4.908,0.602,0,,1.3662,0
2021-02-22,3008110,대청,70.67,848.908,7.303,32.079,56.97,75.57,68.7063,1111.526,0,30.4107,95.6621,47.5274,20.485,0,0,0,0,6.088,4.902,0.604,0,,2.6754,0
2021-02-21,3008110,대청,70.71,851.048,13.061,31.668,57.1,75.58,68.7105,1112.149,0,30.4107,92.1907,44.852,20.5,0,0,0,0,5.66,4.905,0.603,0,,0.9793,0
2021-02-20,3008110,대청,70.74,852.656,24.42,30.627,57.2,75.58,68.7227,1112.149,0,30.4107,90.9858,43.8727,20.515,0,0,0,0,4.978,4.6,0.534,0,,1.218,0
2021-02-19,3008110,대청,70.75,853.192,25.153,31.363,57.3,75.58,68.7356,1112.149,0.2953,30.4107,90.9858,42.6547,20.513,0,0,0,0,5.59,4.664,0.596,0,,1.1347,0
2021-02-18,3008110,대청,70.76,853.729,12.428,31.071,57.3,75.58,68.7583,1112.149,0.1883,30.1154,90.9858,41.52,20.511,0,0,0,0,5.856,4.109,0.595,0,,0.6176,0
2021-02-17,3008110,대청,70.79,855.34,12.571,31.235,57.41,75.58,68.778,1112.149,0,29.9271,90.8758,40.9024,20.548,0,0,0,0,5.475,4.617,0.595,0,,0.7304,0
2021-02-16,3008110,대청,70.82,856.952,12.647,31.333,57.5,75.58,68.8032,1112.149,1.5019,29.9271,90.3132,40.172,20.503,0,0,0,0,5.671,4.559,0.6,0,,2.3383,0
2021-02-15,3008110,대청,70.85,858.567,12.613,31.32,57.6,75.57,68.821,1111.526,1.4491,28.4252,83.3388,37.8337,20.518,0,0,0,0,5.625,4.61,0.567,0,,1.025,0
2021-02-14,3008110,대청,70.88,860.183,12.672,31.401,57.73,75.57,68.8356,1111.526,1.3336,26.9761,81.8046,36.8087,20.53,0,0,0,0,5.625,4.641,0.605,0,,0.562,0
2021-02-13,3008110,대청,70.91,861.801,11.803,30.553,57.8,75.58,68.8476,1112.149,0,25.6425,81.8046,36.2467,20.514,0,0,0,0,4.954,4.598,0.487,0,,1.2052,0
2021-02-12,3008110,대청,70.94,863.421,12.312,31.084,58,75.58,68.8507,1112.149,0,25.6425,81.4515,35.0415,20.489,0,0,0,0,5.416,4.574,0.605,0,,1.2434,0
2021-02-11,3008110,대청,70.97,865.043,18.066,30.592,58.06,75.58,68.8744,1112.149,0,25.6425,70.2737,33.7981,20.526,0,0,0,0,5.255,4.247,0.564,0,,1.2846,0
2021-02-10,3008110,대청,70.99,866.125,12.208,31.015,58.1,75.59,68.9039,1112.773,0,25.6425,70.2737,32.5135,20.51,0,0,0,0,5.718,4.183,0.604,0,,1.5593,0
2021-02-09,3008110,대청,71.02,867.75,18.852,31.402,58.2,75.6,68.9351,1113.397,0,25.6425,70.2737,30.9542,20.512,0,0,0,0,5.66,4.626,0.604,0,,1.193,0
2021-02-08,3008110,대청,71.04,868.834,12.619,31.462,58.3,75.62,68.97,1114.645,0,25.6425,70.2737,29.7612,20.493,0,0,0,0,5.776,4.588,0.605,0,,1.2873,0
2021-02-07,3008110,대청,71.07,870.462,5.635,30.792,58.4,75.63,69.001,1115.27,0,25.6425,70.2737,28.4739,20.514,0,0,0,0,4.981,4.689,0.608,0,,0.2962,0
2021-02-06,3008110,대청,71.11,872.636,13.167,25.76,58.6,75.64,69.0327,1115.894,0,25.6425,70.2737,28.1777,20.507,0,0,0,0,0.239,4.409,0.605,0,,0.1733,0
2021-02-05,3008110,대청,71.13,873.724,18.697,31.299,58.6,75.65,69.0646,1116.519,0,25.6425,70.2737,28.0044,20.528,0,0,0,0,5.509,4.658,0.604,0,,0.2581,0
2021-02-04,3008110,대청,71.15,874.813,18.621,31.233,58.7,75.66,69.0927,1117.144,0.6685,25.6425,70.1911,27.7463,20.503,0,0,0,0,5.533,4.592,0.605,0,,0.3588,0
2021-02-03,3008110,대청,71.17,875.9026,25.302,31.612,58.8,75.66,69.1227,1117.144,0.037,24.807,70.1911,27.3875,20.527,0,0,0,0,5.88,4.6,0.605,0,,0.8023,0
2021-02-02,3008110,대청,71.18,876.4478,12.496,31.439,58.8,75.67,69.1561,1117.77,0,24.77,70.1911,26.5852,20.515,0,0,0,0,5.625,4.693,0.606,0,,0.401,0
2021-02-01,3008110,대청,71.21,878.084,12.932,31.896,58.93,75.67,69.1873,1117.77,7.9907,24.937,70.1911,26.1842,20.538,0,0,0,0,6.041,4.708,0.609,0,,1.1954,0
2021-01-31,3008110,대청,71.24,879.723,18.422,31.077,59,75.67,69.2183,1117.77,0,16.9463,70.1911,24.9888,20.013,0,0,0,0,5.672,4.786,0.606,0,,1.0701,0
2021-01-30,3008110,대청,71.26,880.816,12.004,31.004,59.1,75.66,69.2527,1117.144,0.112,16.9463,70.1341,23.9187,20.031,0,0,0,0,5.59,4.78,0.603,0,,0.5878,0
2021-01-29,3008110,대청,71.29,882.458,11.914,30.935,59.23,75.66,69.2846,1117.144,0,16.8343,70.1341,23.3309,19.997,0,0,0,0,5.567,4.726,0.645,0,,0.4971,0
2021-01-28,3008110,대청,71.32,884.101,12.333,31.376,59.34,75.64,69.3178,1115.894,0.8274,16.8343,69.4604,22.8338,20.031,0,0,0,0,5.799,4.864,0.682,0,,0.2496,0
2021-01-27,3008110,대청,71.35,885.747,18.617,31.324,59.5,75.65,69.3529,1116.519,0,16.0069,69.3425,22.5842,20.005,0,0,0,0,5.88,4.75,0.689,0,,0.8598,0
2021-01-26,3008110,대청,71.37,886.845,11.846,30.925,59.5,75.65,69.3822,1116.519,4.76,16.0069,57.4573,21.7244,20.004,0,0,0,0,5.522,4.699,0.7,0,,0.534,0
2021-01-25,3008110,대청,71.4,888.493,24.418,30.782,59.63,75.66,69.4188,1117.144,0,11.2469,57.4573,21.1904,20.002,0,0,0,0,5.371,4.718,0.691,0,,0.1326,0
2021-01-24,3008110,대청,71.41,889.043,18.54,31.276,59.7,75.66,69.4451,1117.144,0,11.2469,57.4573,21.0578,19.993,0,0,0,0,5.845,4.746,0.692,0,,0.2889,0
2021-01-23,3008110,대청,71.43,890.143,11.732,30.853,59.7,75.67,69.47,1117.77,0.1233,11.2469,57.4573,20.7689,20.016,0,0,0,0,5.429,4.716,0.692,0,,1.0028,0
2021-01-22,3008110,대청,71.46,891.795,21.193,27.572,59.9,75.68,69.4954,1118.395,2.1286,11.1236,53.7123,19.7661,20.09,0,0,0,0,2.492,4.673,0.317,0,,1.2755,0
2021-01-21,3008110,대청,71.47,892.346,17.169,29.933,59.89,75.69,69.5156,1119.021,5.1729,8.995,53.4888,18.4906,20.001,0,0,0,0,4.741,4.647,0.544,0,,1.4649,0
2021-01-20,3008110,대청,71.49,893.449,18.701,31.475,60,75.69,69.5349,1119.021,0.055,3.8221,53.4888,17.0257,20.018,0,0,0,0,6.088,4.682,0.687,0,,0.8458,0
2021-01-19,3008110,대청,71.51,894.553,18.869,31.652,60,75.69,69.5595,1119.021,0.11,3.7671,53.4888,16.1799,19.971,0,0,0,0,5.984,4.69,1.007,0,,0.7356,0
2021-01-18,3008110,대청,71.53,895.6574,14.644,33.837,60.1,75.7,69.5805,1119.647,1.1927,3.4901,53.4888,15.4443,22.014,0,0,0,0,5.961,4.713,1.149,0,,0.8494,0
2021-01-17,3008110,대청,71.56,897.3157,14.783,33.997,60.2,75.7,69.6046,1119.647,0,2.2974,53.4888,14.5949,22.014,0,0,0,0,5.984,4.794,1.205,0,,0.8292,0
2021-01-16,3008110,대청,71.59,898.976,8.537,34.189,60.3,75.69,69.6315,1119.021,0,2.4644,53.4888,13.7657,22.047,0,0,0,0,6.088,4.844,1.21,0,,1.2602,0
2021-01-15,3008110,대청,71.63,901.192,21.242,34.082,60.5,75.68,69.6673,1118.395,0,2.4644,53.4888,12.5055,21.925,0,0,0,0,6.204,4.728,1.225,0,,1.3317,0
2021-01-14,3008110,대청,71.65,902.302,21.173,34.023,60.6,75.67,69.6956,1117.77,0,2.4644,53.4888,11.1738,21.996,0,0,0,0,6.516,4.814,0.697,0,,0.4464,0
2021-01-13,3008110,대청,71.67,903.412,18.761,31.62,60.6,75.65,69.7198,1116.519,0.3747,2.4644,53.4888,10.7274,20.017,0,0,0,0,6.388,5.057,0.158,0,,0.4886,0
2021-01-12,3008110,대청,71.69,904.523,12.037,31.344,60.71,75.61,69.7476,1114.021,0.092,2.0897,53.4888,10.2388,20.028,0,0,0,0,6.077,5.115,0.124,0,,0.6061,0
2021-01-11,3008110,대청,71.72,906.191,11.938,31.266,60.8,75.57,69.7727,1111.526,0,1.9977,53.4888,9.6327,19.965,0,0,0,0,6.192,5.055,0.054,0,,0.8926,0
2021-01-10,3008110,대청,71.75,907.861,11.719,31.069,60.9,75.5,69.7998,1107.167,0,1.8307,53.4888,8.7401,20.012,0,0,0,0,5.764,5.293,0,0,,0.3159,0
2021-01-09,3008110,대청,71.78,909.533,12.375,31.746,61,75.38,69.8229,1099.719,0,1.8307,53.4888,8.4242,20.008,0,0,0,0,5.845,5.893,0,0,,0.3937,0
2021-01-08,3008110,대청,71.81,911.207,17.65,30.576,61.2,75.14,69.8444,1084.913,0,1.8307,53.431,8.0305,20.017,0,0,0,0,5.671,4.888,0,0,,0.8233,0
2021-01-07,3008110,대청,71.83,912.323,10.912,30.319,61.2,74.92,69.8695,1071.446,0.6167,1.8307,48.9698,7.2072,20.004,0,0,0,0,5.671,4.644,0,0,,2.7648,0
2021-01-06,3008110,대청,71.86,914,11.238,30.666,61.3,74.85,69.8949,1067.182,0.2801,1.214,11.1622,4.4424,20.061,0,0,0,0,5.926,4.679,0,0,,0.9251,0
2021-01-05,3008110,대청,71.89,915.679,17.445,30.409,61.5,74.86,69.9161,1067.79,0.1628,0.9339,0,3.5173,20.011,0,0,0,0,5.695,4.703,0,0,,0.7915,0
2021-01-04,3008110,대청,71.91,916.799,11.011,30.475,61.5,74.88,69.9354,1069.008,0.1212,0.7711,0,2.7258,20.067,0,0,0,0,5.717,4.691,0,0,,0.5346,0
2021-01-03,3008110,대청,71.94,918.48,10.749,30.234,61.6,74.9,69.952,1070.226,0.055,0.6499,0,2.1912,19.964,0,0,0,0,5.532,4.738,0,0,,0.4562,0
2021-01-02,3008110,대청,71.97,920.164,17.221,30.223,61.8,74.91,69.9705,1070.836,0.1498,0.5949,0,1.735,20.024,0,0,0,0,5.486,4.713,0,0,,1.1321,0
2021-01-01,3008110,대청,71.99,921.287,10.516,30.037,61.8,74.93,69.9876,1072.056,0.4451,0.4451,0,0.6029,20,0,0,0,0,5.371,4.666,0,0,,0.6029,0
2020-12-31,3008110,대청,72.02,922.974,17.606,30.632,61.9,74.95,70.0905,1073.276,0.11,1642.4647,995.9694,1182.862,20.432,0,0,0,0,5.497,4.703,0,0,,0.2998,0
2020-12-30,3008110,대청,72.04,924.099,0,30.809,62,74.97,70.14,1074.498,0.221,1642.3547,995.8652,1182.5622,20.388,0,0,0,0,5.636,4.785,0,0,,0.8311,0
2020-12-29,3008110,대청,72.09,926.917,4.685,30.813,62.2,74.99,70.18,1075.72,1.2329,1642.1337,993.7864,1181.7311,20.425,0,0,0,0,5.683,4.705,0,0,,0.5793,0
2020-12-28,3008110,대청,72.13,929.174,17.738,30.816,62.4,75,70.21,1076.332,0,1640.9008,985.4926,1181.1518,20.423,0,0,0,0,5.66,4.724,0.009,0,,0.6018,0
2020-12-27,3008110,대청,72.15,930.304,10.978,30.613,62.4,75.02,70.25,1077.555,0.0525,1640.9008,985.4926,1180.55,20.432,0,0,0,0,5.428,4.753,0,0,,0.4932,0
2020-12-26,3008110,대청,72.18,932.001,23.936,30.486,62.6,75.04,70.28,1078.779,0,1640.8483,985.4926,1180.0568,20.374,0,0,0,0,5.44,4.672,0,0,,0.6429,0
2020-12-25,3008110,대청,72.19,932.567,10.874,30.538,62.6,75.06,70.32,1080.004,0,1640.8483,983.7635,1179.4139,20.389,0,0,0,0,5.486,4.663,0,0,,0.6014,0
2020-12-24,3008110,대청,72.22,934.265,17.662,30.783,62.7,75.08,70.35,1081.23,0,1640.8483,983.7635,1178.8125,20.412,0,0,0,0,5.775,4.596,0,0,,0.8697,0
2020-12-23,3008110,대청,72.24,935.399,10.997,30.696,62.8,75.1,70.3813,1082.457,0,1640.8483,983.7635,1177.9428,20.423,0,0,0,0,5.636,4.637,0,0,,0.4972,0
2020-12-22,3008110,대청,72.27,937.101,17.652,30.797,62.9,75.12,70.42,1083.685,0,1640.8483,983.6784,1177.4456,20.438,0,0,0,0,5.729,4.63,0,0,,0.8897,0
2020-12-21,3008110,대청,72.29,938.237,11.021,30.756,63,75.14,70.45,1084.913,0.055,1640.8483,983.6784,1176.5559,20.404,0,0,0,0,5.694,4.658,0,0,,0.5649,0
2020-12-20,3008110,대청,72.32,939.942,17.409,30.578,63.1,75.16,70.48,1086.143,0,1640.7933,983.6784,1175.991,20.422,0,0,0,0,5.417,4.739,0,0,,0.3616,0
2020-12-19,3008110,대청,72.34,941.08,17.463,30.641,63.2,75.19,70.51,1087.988,0,1640.7933,983.6784,1175.6294,20.387,0,0,0,0,5.544,4.71,0,0,,0.3696,0
2020-12-18,3008110,대청,72.36,942.218,10.486,30.271,63.2,75.21,70.54,1089.219,0,1640.7933,983.6784,1175.2598,20.373,0,0,0,0,5.264,4.634,0,0,,0.5683,0
2020-12-17,3008110,대청,72.39,943.928,17.528,30.73,63.4,75.23,70.57,1090.452,0,1640.7933,983.6784,1174.6915,20.427,0,0,0,0,5.556,4.747,0,0,,0.6863,0
2020-12-16,3008110,대청,72.41,945.068,10.768,30.589,63.4,75.25,70.6,1091.685,0,1640.7933,981.3175,1174.0052,20.428,0,0,0,0,5.532,4.629,0,0,,0.7974,0
2020-12-15,3008110,대청,72.44,946.781,10.764,30.606,63.5,75.27,70.63,1092.919,0,1640.7933,981.3175,1173.2078,20.428,0,0,0,0,5.567,4.611,0,0,,0.3532,0
2020-12-14,3008110,대청,72.47,948.495,10.672,30.535,63.7,75.29,70.66,1094.153,0,1640.7933,981.3175,1172.8546,20.371,0,0,0,0,5.532,4.632,0,0,,1.0843,0
2020-12-13,3008110,대청,72.5,950.212,17.316,30.57,63.8,75.31,70.69,1095.389,2.1693,1640.7933,980.8763,1171.7703,20.446,0,0,0,0,5.463,4.661,0,0,,0.7263,0
2020-12-12,3008110,대청,72.52,951.357,10.595,30.494,63.9,75.34,70.72,1097.244,0,1638.624,980.8763,1171.044,20.431,0,0,0,0,5.486,4.577,0,0,,0.3099,0
2020-12-11,3008110,대청,72.55,953.076,10.598,30.519,64,75.36,70.75,1098.481,0,1638.624,980.8763,1170.7341,20.401,0,0,0,0,5.509,4.609,0,0,,0.9118,0
2020-12-10,3008110,대청,72.58,954.797,10.715,30.657,64.1,75.38,70.7785,1099.719,0,1638.624,980.7318,1169.8223,20.439,0,0,0,0,5.614,4.604,0,0,,1.6506,0
2020-12-09,3008110,대청,72.61,956.52,23.984,30.636,64.2,75.4,70.81,1100.959,0,1638.624,980.7318,1168.1717,20.428,0,0,0,0,5.579,4.629,0,0,,1.0342,0
2020-12-08,3008110,대청,72.62,957.095,17.313,30.624,64.2,75.41,70.83,1101.579,0,1638.624,980.7318,1167.1375,20.408,0,0,0,0,5.59,4.626,0,0,,0.8528,0
2020-12-07,3008110,대청,72.64,958.245,10.843,30.828,64.3,75.43,70.85,1102.819,0,1638.624,980.7318,1166.2847,20.428,0,0,0,0,5.752,4.648,0,0,,0.9324,0
2020-12-06,3008110,대청,72.67,959.972,17.095,30.43,64.4,75.45,70.88,1104.06,0,1638.624,980.7318,1165.3523,20.394,0,0,0,0,5.371,4.665,0,0,,1.4913,0
2020-12-05,3008110,대청,72.69,961.124,17.342,30.687,64.5,75.47,70.9,1105.303,0,1638.624,980.7318,1163.861,20.451,0,0,0,0,5.59,4.646,0,0,,0.6571,0
2020-12-04,3008110,대청,72.71,962.277,17.344,30.698,64.6,75.48,70.92,1105.924,0,1638.624,980.7318,1163.2039,20.444,0,0,0,0,5.625,4.629,0,0,,2.9862,0
2020-12-03,3008110,대청,72.73,963.43,10.655,30.704,64.7,75.5,70.95,1107.167,0,1638.624,980.7318,1160.2177,20.436,0,0,0,0,5.683,4.585,0,0,,1.4287,0
2020-12-02,3008110,대청,72.76,965.163,17.588,30.966,64.8,75.51,70.97,1107.789,0,1638.624,980.4744,1158.789,20.394,0,0,0,0,5.999,4.573,0,0,,0.7184,0
2020-12-01,3008110,대청,72.78,966.319,10.389,30.473,64.9,75.53,70.99,1109.034,0,1638.624,980.3147,1158.0706,20.449,0,0,0,0,5.601,4.423,0,0,,0.8502,0
2020-11-30,3008110,대청,72.81,968.054,17.39,30.792,65,75.54,71,1109.657,0,1638.624,968.0954,1157.2204,20.394,0,0,0,0,5.694,4.704,0,0,,2.1102,0
2020-11-29,3008110,대청,72.83,969.212,17.291,30.702,65.1,75.56,71.01,1110.902,0,1638.624,968.0954,1155.1102,20.43,0,0,0,0,5.555,4.717,0,0,,2.2337,0
2020-11-28,3008110,대청,72.85,970.37,10.766,30.9,65.1,75.58,71.02,1112.149,0,1638.624,968.0954,1152.8765,20.418,0,0,0,0,5.798,4.684,0,0,,1.3969,0
2020-11-27,3008110,대청,72.88,972.11,10.557,30.713,65.2,75.59,71.04,1112.773,0,1638.624,968.0954,1151.4796,20.433,0,0,0,0,5.706,4.574,0,0,,2.2655,0
2020-11-26,3008110,대청,72.91,973.852,23.989,30.712,65.4,75.61,71.07,1114.021,0,1638.624,968.0954,1149.2141,20.423,0,0,0,0,5.66,4.629,0,0,,0.9071,0
2020-11-25,3008110,대청,72.92,974.432,17.209,30.663,65.4,75.62,71.09,1114.645,0.0525,1638.624,968.0429,1148.307,20.447,0,0,0,0,5.637,4.579,0,0,,1.1402,0
2020-11-24,3008110,대청,72.94,975.595,24.183,30.913,65.5,75.63,71.11,1115.27,0,1638.5715,968.0429,1147.1668,20.417,0,0,0,0,5.891,4.605,0,0,,1.8216,0
2020-11-23,3008110,대청,72.95,976.176,8.625,28.831,65.5,75.65,71.13,1116.519,0,1638.5715,967.1129,1145.3452,18.515,0,0,0,0,5.672,4.644,0,0,,0.9958,0
2020-11-22,3008110,대청,72.98,977.922,35.442,28.704,65.6,75.66,71.16,1117.144,3.0442,1638.5715,967.1129,1144.3494,18.46,0,0,0,0,5.59,4.654,0,0,,0.8661,0
2020-11-21,3008110,대청,72.97,977.34,42.334,28.866,65.6,75.66,71.18,1117.144,0,1635.5273,967.1129,1143.4833,18.407,0,0,0,0,5.798,4.661,0,0,,0.6062,0
2020-11-20,3008110,대청,72.95,976.176,30.546,30.546,65.5,75.66,71.2,1117.144,0,1635.5273,967.1129,1142.8771,20.409,0,0,0,0,5.555,4.582,0,0,,0.8237,0
2020-11-19,3008110,대청,72.95,976.176,44.202,30.743,65.5,75.65,71.22,1116.519,28.9841,1635.5273,967.1129,1142.0534,20.441,0,0,0,0,5.683,4.619,0,0,,1.9362,0
2020-11-18,3008110,대청,72.93,975.013,17.269,30.728,65.4,75.63,71.24,1115.27,2.2013,1606.5432,967.1129,1140.1172,20.46,0,0,0,0,5.671,4.597,0,0,,1.5011,0
2020-11-17,3008110,대청,72.95,976.176,15.072,28.54,65.5,75.59,71.26,1112.773,5.0624,1604.3419,949.5358,1138.6161,18.436,0,0,0,0,5.463,4.641,0,0,,1.0607,0
2020-11-16,3008110,대청,72.97,977.34,28.68,28.68,65.6,75.56,71.29,1110.902,0,1599.2795,935.3146,1137.5554,18.425,0,0,0,0,5.636,4.619,0,0,,1.0117,0
2020-11-15,3008110,대청,72.97,977.34,8.269,28.489,65.6,75.57,71.31,1111.526,0,1599.2795,934.68,1136.5437,18.423,0,0,0,0,5.428,4.638,0,0,,0.3355,0
2020-11-14,3008110,대청,73,979.087,21.74,28.485,65.7,75.59,71.33,1112.773,0,1599.2795,934.5878,1136.2082,18.423,0,0,0,0,5.405,4.657,0,0,,0.7608,0
2020-11-13,3008110,대청,73.01,979.67,8.521,28.769,65.8,75.59,71.36,1112.773,0,1599.2795,934.5878,1135.4474,18.422,0,0,0,0,5.752,4.595,0,0,,1.8529,0
2020-11-12,3008110,대청,73.04,981.419,17.133,30.644,65.9,75.61,71.39,1114.021,0,1599.2795,932.1941,1133.5945,20.437,0,0,0,0,5.66,4.547,0,0,,1.5419,0
2020-11-11,3008110,대청,73.06,982.586,15.125,28.645,66,75.63,71.42,1115.27,0,1599.2795,932.1941,1132.0526,18.429,0,0,0,0,5.637,4.579,0,0,,3.6092,0
2020-11-10,3008110,대청,73.08,983.755,8.513,28.811,66,75.64,71.44,1115.894,0,1599.2795,929.0965,1128.4434,18.44,0,0,0,0,5.752,4.619,0,0,,1.1865,0
2020-11-09,3008110,대청,73.11,985.508,14.99,28.534,66.1,75.65,71.47,1116.519,0,1599.2795,918.1987,1127.2569,18.451,0,0,0,0,5.498,4.585,0,0,,1.8371,0
2020-11-08,3008110,대청,73.13,986.679,3.278,30.395,66.2,75.67,71.5,1117.77,0,1599.2795,918.1987,1125.4198,20.418,0,0,0,0,5.475,4.502,0,0,,2.4175,0
2020-11-07,3008110,대청,73.17,989.021,14.744,28.317,66.4,75.69,71.53,1119.021,0,1599.2795,918.1987,1123.0023,18.46,0,0,0,0,5.44,4.417,0,0,,1.4361,0
