瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),钦拌 老荤樊(MJ/m2),乞闭 傈款樊(1/10)
226,焊篮,2022-01-24,2.9,-4.2,7.8,,1.7,61.5,7,,3.8
226,焊篮,2022-01-25,1.6,0,3.8,2.5,.6,89.5,0,,8.4
226,焊篮,2022-01-26,1.3,-2.9,5.6,,1.1,69.9,3.4,,7.4
226,焊篮,2022-01-27,-1.8,-7,4.8,,.6,64.3,8.8,,2.3
226,焊篮,2022-01-28,-3.1,-8.5,3.6,,1.1,60.1,9,,2.6
226,焊篮,2022-01-29,-3.8,-8.6,2.6,,1.1,57,9,,2.5
226,焊篮,2022-01-30,-4.5,-11.2,3.1,,.9,58.8,9.4,,2
226,焊篮,2022-01-31,-3.5,-11.5,4.8,0,.5,62.1,9.3,,1.1
226,焊篮,2022-02-01,-.4,-2.4,1.5,.1,1.8,71.4,1.3,,8
226,焊篮,2022-02-02,-1.4,-4.9,2.2,,1.6,54.1,7.2,,7
226,焊篮,2022-02-03,-2.4,-6.3,2.3,,1.4,53.1,9.5,,3.4
226,焊篮,2022-02-04,-4.3,-8.7,1.2,.2,1.9,65.1,7.6,,5.8
226,焊篮,2022-02-05,-5.9,-10.9,-.9,.3,2.4,64.1,6.6,,3.4
226,焊篮,2022-02-06,-4.6,-13,2.4,,1.4,65.1,6.9,,1.6
226,焊篮,2022-02-07,-3.1,-11,2.3,,1.2,52,4.2,,6
226,焊篮,2022-02-08,-2.7,-9.2,5.6,,.8,58.5,7.6,,4.3
226,焊篮,2022-02-09,-1.3,-10.6,7.9,,.5,52.1,8.8,,4.6
226,焊篮,2022-02-10,.7,-5.3,7.4,,.9,50,9.5,,2.5
226,焊篮,2022-02-11,-.3,-8.4,9.5,,.8,58.1,9.4,,3.4
226,焊篮,2022-02-12,2,-5.4,11,,.6,50.5,9.4,,3.6
226,焊篮,2022-02-13,2.6,-3.5,10.1,0,.7,67.6,4.4,,5.6
226,焊篮,2022-02-14,2.3,-5.3,10.3,.2,1.5,67.4,6.2,,3.8
226,焊篮,2022-02-15,-3.2,-6.2,-.1,0,2.6,65.8,2.4,,8
226,焊篮,2022-02-16,-6.2,-8.5,-2.7,.5,2.6,62.1,5.2,,5.1
226,焊篮,2022-02-17,-6.9,-12.9,-.9,,1.4,48.3,9.9,,.4
226,焊篮,2022-02-18,-3.4,-13.4,6,,.5,44.6,9.5,,5.4
226,焊篮,2022-02-19,-.8,-4.9,3.6,0,1.7,55.5,2.5,,8.6
226,焊篮,2022-02-20,-4.4,-7.2,-.7,,2.8,44.1,10.1,,1.1
226,焊篮,2022-02-21,-2.5,-10.9,4.2,0,1.6,61.1,6.2,,2.1
226,焊篮,2022-02-22,-3,-7.7,1.9,0,2.4,48.1,8.8,,2.5
226,焊篮,2022-02-23,-5.6,-11.4,.7,,1.7,45.3,10.2,,2.9
226,焊篮,2022-02-24,-4.2,-13.4,3.6,,1.3,52.6,10.2,,.1
226,焊篮,2022-02-25,.3,-9.2,9.2,,.9,68.1,7,,3
226,焊篮,2022-02-26,4.3,-2.6,12.1,3,1.9,68.1,8.3,,6.1
226,焊篮,2022-02-27,3,-4.9,10.4,,1.3,52.9,10.3,,0
226,焊篮,2022-02-28,3.2,-5.6,12.3,,.4,54.4,6.6,,6.4
226,焊篮,2022-03-01,4,-.9,11.7,1.8,1.2,79.3,1.7,,6
226,焊篮,2022-03-02,1.9,-6.2,9.6,,1.3,61.3,10.3,,.9
226,焊篮,2022-03-03,3.6,-4.8,12.9,,.8,63.5,8.9,,2
226,焊篮,2022-03-04,6.7,-4.3,16.4,,1.7,60.8,6.8,,5.6
226,焊篮,2022-03-05,3.2,-.6,8.6,,3.4,41.4,10.5,,.1
226,焊篮,2022-03-06,1.1,-3.6,7.3,,1.9,37.9,10.5,,1.4
226,焊篮,2022-03-07,1.4,-6.3,10.2,,.8,45.8,9.7,,3.5
226,焊篮,2022-03-08,3.1,-5.5,12.6,,.7,57.9,10.1,,2.1
226,焊篮,2022-03-09,5.2,-3.4,15.2,,.6,59.3,10.4,,1
226,焊篮,2022-03-10,6.6,-2.8,16.8,,.7,46.8,8.6,,5.4
226,焊篮,2022-03-11,8.6,-1.1,17.5,,.4,61.5,2.5,,6.4
226,焊篮,2022-03-12,13.6,6.4,20.5,0,.8,71.5,2.4,,8.3
226,焊篮,2022-03-13,12.9,10.8,14.3,43.2,.5,95.9,0,,9.8
226,焊篮,2022-03-14,9.8,5.9,12.4,4.7,2,92.4,0,,9.6
226,焊篮,2022-03-15,8.3,4.1,16.4,,1,68.9,8.3,,4.8
226,焊篮,2022-03-16,9.7,.7,18.5,,.7,66.5,8.7,,4
226,焊篮,2022-03-17,8.2,5.2,10.5,7.7,1.4,81.1,0,,10
226,焊篮,2022-03-18,5.7,3.7,7.7,2.2,2.1,77.5,0,,9.4
226,焊篮,2022-03-19,2.9,.5,5.5,11.6,1.1,90.9,0,,9.5
226,焊篮,2022-03-20,4.6,2.1,9.3,,.8,77,1.2,,9.1
226,焊篮,2022-03-21,4.6,-2.5,11.3,,.8,60.9,8.3,,8
226,焊篮,2022-03-22,5.5,-1,12.3,,.8,54.8,9.8,,3.5
226,焊篮,2022-03-23,3.7,.3,8.6,,.7,73.5,.7,,5.6
226,焊篮,2022-03-24,5.6,-2,14.5,,.3,76.6,3.7,,5.3
226,焊篮,2022-03-25,10.9,2.3,16.8,10.4,1.8,73.9,2.3,,8.3
226,焊篮,2022-03-26,11.2,8.9,13.9,15.5,2.2,90.5,0,,9.1
226,焊篮,2022-03-27,7.1,.8,14.8,,1.6,63,9.7,,2.1
226,焊篮,2022-03-28,5.4,-2.9,13.7,,.6,55.8,11.2,,1.7
226,焊篮,2022-03-29,7.9,-1.5,17.2,,.6,60.4,11.3,,0
226,焊篮,2022-03-30,10.7,1.2,17.2,.3,.6,74.8,2.4,,7.4
226,焊篮,2022-03-31,10.2,5.7,14.3,.8,1.4,76.5,.2,,9.8
226,焊篮,2022-04-01,7.1,.6,13.8,,.9,63,8.5,,5.3
226,焊篮,2022-04-02,6.5,-1.8,14.2,,1,54.4,11.3,,.5
226,焊篮,2022-04-03,7.8,-1.8,16.4,,.7,50.5,11.5,,0
226,焊篮,2022-04-04,8.6,-.7,17.7,,.9,52.4,11.6,,0
226,焊篮,2022-04-05,8.9,-.7,17.2,,.8,50.5,8.5,,6.5
226,焊篮,2022-04-06,10.8,1.3,19.4,,1.1,45.5,11.3,,.6
226,焊篮,2022-04-07,10.6,4.5,18.3,.6,1.5,52.9,8.5,,3.6
226,焊篮,2022-04-08,11.1,-.5,21.6,,.8,48,11.8,,0
226,焊篮,2022-04-09,15.1,4.9,25.4,0,1,54.8,10.8,,.6
226,焊篮,2022-04-10,16.4,5.7,26.4,,.8,52.6,10.7,,3.3
226,焊篮,2022-04-11,17.6,7.8,26.6,,.7,60.4,11.5,,2.6
226,焊篮,2022-04-12,19,10.1,27,,1,66,10.5,,4.5
226,焊篮,2022-04-13,13,7.8,17.9,19.2,1.5,85.6,0,,10
226,焊篮,2022-04-14,9.9,7.9,12.3,1.1,2,72.8,0,,9.4
226,焊篮,2022-04-15,11,4,18.1,,1.3,61.3,10.5,,4.1
226,焊篮,2022-04-16,10.2,2.5,18.9,,1.2,54.8,12,,.6
226,焊篮,2022-04-17,11.3,.5,20.6,,1,48.4,11.7,,2
226,焊篮,2022-04-18,13,5.6,21.5,,1,51.4,7,,7.9
226,焊篮,2022-04-19,13.1,3.3,22.8,,1,47.1,11.6,,.9
226,焊篮,2022-04-20,12.9,2.8,22.3,,1.1,48.3,12.1,,0
226,焊篮,2022-04-21,11.8,3.8,20.2,,.8,57.3,3.3,,4.3
226,焊篮,2022-04-22,14.8,4.6,24,,1.5,71.8,6.9,,6.8
226,焊篮,2022-04-23,17.2,9.8,25.5,,1,58.1,7,,7.3
226,焊篮,2022-04-24,18.1,10,26.2,,1,67.3,8.4,,3.8
226,焊篮,2022-04-25,19,12.7,25.6,4.6,.7,70.1,3.7,,9.6
226,焊篮,2022-04-26,17.7,14.5,22.3,28.2,.9,83.6,1.2,,8.6
226,焊篮,2022-04-27,15.8,9.2,22.7,,.9,53.1,11.7,,3.4
226,焊篮,2022-04-28,15.7,7.9,22.4,0,1.5,62.9,7.5,,5.6
226,焊篮,2022-04-29,11.5,8.3,14.2,7.4,1.5,71.1,1.1,,8.5
226,焊篮,2022-04-30,12.4,9.4,16.6,,1.3,65.9,1.2,,7.9
226,焊篮,2022-05-01,11.5,4.6,19.1,,1.4,57.4,11.2,,2.1
226,焊篮,2022-05-02,11,5.3,17.8,0,1.1,62.6,8.5,,4.8
226,焊篮,2022-05-03,11.8,2.5,21.1,,.8,61.5,12.2,,0
226,焊篮,2022-05-04,14.9,4.3,24.8,,.8,58.8,12.2,,1.5
226,焊篮,2022-05-05,16.3,6.3,25.7,,.6,60.1,12.4,,0
226,焊篮,2022-05-06,17.7,8.8,25,,.7,68.3,9.5,,2.3
226,焊篮,2022-05-07,16,11,22.2,,1.3,65.9,6.5,,6.1
226,焊篮,2022-05-08,15.2,10.5,20.7,.3,1.6,57.6,6.6,,8.3
226,焊篮,2022-05-09,15.8,10,22,1,1.5,53.6,10.1,,6.5
226,焊篮,2022-05-10,15.8,7.6,23.5,,1.3,52.3,11.1,,5.6
226,焊篮,2022-05-11,17.9,10.9,23.8,,.6,58.9,4.6,,8.3
226,焊篮,2022-05-12,19.5,14.2,25.7,,1,63.1,2.7,,9.3
226,焊篮,2022-05-13,17.2,12.8,20.2,.1,1,69,.8,,7.3
226,焊篮,2022-05-14,14.3,7.5,20.6,,1.9,47.4,11.4,,4.1
226,焊篮,2022-05-15,12.9,6,20.5,,1.2,53.1,11.5,,2.9
226,焊篮,2022-05-16,14.1,3.5,23.1,,1,53.1,12.5,,.5
226,焊篮,2022-05-17,17.1,6.1,26.7,,1,56.5,12.4,,0
226,焊篮,2022-05-18,19.2,9.7,27.5,,1.2,52.4,12,,.9
226,焊篮,2022-05-19,17.5,10.8,23.9,,.9,46.5,2.4,,7.6
226,焊篮,2022-05-20,18.2,10.7,25.7,,.8,59.3,11.4,,4.4
226,焊篮,2022-05-21,19.5,12.1,26.2,,1.3,67.4,10.9,,2.1
226,焊篮,2022-05-22,20,12.5,27.4,,1.1,70.4,12.4,,.8
226,焊篮,2022-05-23,21.2,13.4,29.1,,.9,67.3,10.7,,3.9
226,焊篮,2022-05-24,21.5,12.6,30,,1,58.1,12.5,,1
226,焊篮,2022-05-25,20.8,12.9,27.5,,1.2,60.9,10.1,,4.8
226,焊篮,2022-05-26,17.8,12.8,24.2,4.2,1.4,61.4,12,,2.4
226,焊篮,2022-05-27,19,11.7,25.5,,2.1,59.8,11.4,,1.9
226,焊篮,2022-05-28,19.3,10.7,28.5,,1,59.3,12.7,,3.1
226,焊篮,2022-05-29,20.7,11,29.4,,.7,57.6,12.1,,2.9
226,焊篮,2022-05-30,20.4,18.4,24.2,0,1.5,70.1,.7,,7.4
226,焊篮,2022-05-31,19.3,10.9,27.2,,1.2,53.9,12.2,,1.8
226,焊篮,2022-06-01,20.2,10.9,30.3,,1.1,48.3,12.8,,1.3
226,焊篮,2022-06-02,20.5,10.1,28.6,,1.1,61.9,12,,.9
226,焊篮,2022-06-03,23.8,17.4,31.5,,1.1,56.3,11.5,,2.3
226,焊篮,2022-06-04,22.1,15.3,27.4,,2,58.8,8.8,,6.4
226,焊篮,2022-06-05,17.2,16,21.9,10.7,1.6,84.8,0,,9.5
226,焊篮,2022-06-06,17.7,14.3,22.2,6.2,1.1,85.3,3,,7.1
226,焊篮,2022-06-07,15.7,11.5,18.8,.1,1.4,82.3,2.1,,7.8
226,焊篮,2022-06-08,17.8,13.2,23.4,,1.5,73.4,7.4,,6.3
226,焊篮,2022-06-09,19.6,14.6,26,,.9,73,5.2,,6.8
226,焊篮,2022-06-10,21.6,14.5,27.9,,.9,70.6,8.1,,6.5
226,焊篮,2022-06-11,20.7,16.4,28.4,2.7,.8,76.9,4.3,,7.3
226,焊篮,2022-06-12,20.9,13.8,25.7,,1.6,70,8,,6.3
226,焊篮,2022-06-13,20.3,17.5,25.1,,2.4,62,9.8,,7.6
226,焊篮,2022-06-14,16.7,15.3,18.3,8.9,1.8,80.9,0,,8.8
226,焊篮,2022-06-15,18.3,14.2,23.2,20.8,1.3,86.3,2.8,,7.1
226,焊篮,2022-06-16,20.2,15.9,24.9,,1.4,71.5,6.7,,4.9
226,焊篮,2022-06-17,21.5,14.1,27.5,,.8,77.8,9.7,,7.1
226,焊篮,2022-06-18,23.9,20.4,27.4,,1.1,75.5,5.8,,5.8
226,焊篮,2022-06-19,23.4,19.3,27.4,,.8,79.3,3.1,,5
226,焊篮,2022-06-20,24.9,19.6,30.6,,.9,76.9,11,,1.6
226,焊篮,2022-06-21,26.5,19.8,33.3,,.8,68.5,9.9,,2.9
226,焊篮,2022-06-22,25.7,19.7,32.6,,.9,68.9,11.8,,2.4
226,焊篮,2022-06-23,24,19.6,27.3,28.4,1.6,88.6,.9,,9.1
226,焊篮,2022-06-24,24.6,22.7,28.1,9.5,1.9,80.1,3.8,,6
226,焊篮,2022-06-25,25.8,19.8,31.8,0,1.3,76.4,7.6,,5.4
226,焊篮,2022-06-26,25.6,22.4,29.6,0,.9,85.1,2.3,,8
226,焊篮,2022-06-27,26.2,22.9,29.8,2.2,1.6,80.5,.8,,9.5
226,焊篮,2022-06-28,28.2,26.7,30.7,,3.9,65.1,2.3,,8.9
226,焊篮,2022-06-29,27,24.1,29.7,1.5,1.9,76.3,.7,,8.6
226,焊篮,2022-06-30,25.1,23.4,28.5,7.3,.8,93,1,,7.8
226,焊篮,2022-07-01,26.7,22.1,32.6,,.7,80,9.8,,3.6
226,焊篮,2022-07-02,27.4,21.3,33.8,,.7,73.6,10.6,,3.3
226,焊篮,2022-07-03,27.1,22.1,33.4,0,1,73.3,9.2,,5.9
226,焊篮,2022-07-04,26.9,21.7,33.2,0,1.1,79.9,9.4,,6.4
226,焊篮,2022-07-05,26.3,23.2,31.8,0,.8,86.1,2,,9
226,焊篮,2022-07-06,27.7,23.2,31.8,0,1.6,79.3,5.7,,7
226,焊篮,2022-07-07,27.8,23.8,32.7,0,1.9,78.5,6.2,,7.5
226,焊篮,2022-07-08,26.8,23.5,30.8,1.2,.9,79,3.8,,7.8
226,焊篮,2022-07-09,25,22.9,28.9,,.8,84.1,2.1,,7
226,焊篮,2022-07-10,27.2,21.9,33.6,16.1,1,77.8,7.2,,6
226,焊篮,2022-07-11,23.6,21.9,26.5,9.7,.7,93.9,1.5,,6.9
226,焊篮,2022-07-12,25,20.7,28.6,,1,86.4,.3,,7.3
226,焊篮,2022-07-13,23,22.4,24.3,17.5,1.8,90.5,0,,9.4
226,焊篮,2022-07-14,25,22.6,29,.5,1.1,87,2,,6.3
226,焊篮,2022-07-15,24.5,20.7,29.6,,1,80.5,8.5,,3.3
226,焊篮,2022-07-16,22,19.6,26.8,11.7,.6,93.3,2.3,,5.9
226,焊篮,2022-07-17,24,20.5,29,,.8,83.3,3.5,,7
226,焊篮,2022-07-18,21.3,20.4,22,43.4,.9,98.1,0,,7.5
226,焊篮,2022-07-19,24.1,19.9,29.6,,.7,86.6,2.5,,6.6
226,焊篮,2022-07-20,25.5,21.1,30.7,,.8,81.6,7.5,,7.5
226,焊篮,2022-07-21,22.6,21.6,24.3,19.4,1.5,93.3,0,,8
226,焊篮,2022-07-22,23.9,21.3,28.4,3.2,1.1,82.8,4,,6.9
226,焊篮,2022-07-23,23.4,20.3,27.5,14.1,1.5,87.8,2.4,,8.4
226,焊篮,2022-07-24,23.3,21.2,26.1,8.5,.7,95.4,.3,,6.8
226,焊篮,2022-07-25,25.5,21.9,30.8,,.8,83,8,,1.9
226,焊篮,2022-07-26,26,20.6,32.3,,1,79.4,11.4,,3.3
226,焊篮,2022-07-27,25.1,20.7,29.3,,1.5,75.4,10.8,,5.6
226,焊篮,2022-07-28,25.5,19.9,29.7,,1.6,82.1,9.6,,4.9
226,焊篮,2022-07-29,27.6,22.5,32.6,,1.3,76.3,11.7,,4
226,焊篮,2022-07-30,26.7,22.2,30.2,0,1.3,79.5,2.8,,6.5
226,焊篮,2022-07-31,25.8,24.3,27.8,15.2,2.1,86.8,.1,,10
226,焊篮,2022-08-01,26.7,25.1,29.5,2.6,3.4,83.5,2.3,,8.5
226,焊篮,2022-08-02,26.6,24.4,30.8,3.9,1.3,87.5,2.7,,8.5
226,焊篮,2022-08-03,27.3,24.1,31.9,.4,1,85.1,4.8,,5.9
226,焊篮,2022-08-04,26.8,23.7,31.8,6.8,.9,86.5,6.1,,6
226,焊篮,2022-08-05,27,23.8,31.3,11,.9,89.3,4.1,,4.8
226,焊篮,2022-08-06,27.9,24.1,32.6,,.8,83.4,8.5,,4.8
226,焊篮,2022-08-07,28,24.5,32.6,,.9,83.5,3.9,,6.6
226,焊篮,2022-08-08,27,24.8,29.3,0,1.4,79.8,0,,9.9
226,焊篮,2022-08-09,26.7,23.8,28.7,5.5,1.7,81.1,0,,10
226,焊篮,2022-08-10,24.7,23.2,27.2,140.7,1.4,95.8,0,,10
226,焊篮,2022-08-11,23.6,23.2,24.2,65,1.2,98.1,0,,10
226,焊篮,2022-08-12,25.8,21.9,30.9,.4,.8,83.3,9,,4.4
226,焊篮,2022-08-13,24.2,21.4,27.6,14.2,.7,95.1,.1,,8.3
226,焊篮,2022-08-14,25.4,23.2,28.9,5.3,.6,95.1,0,,9.3
226,焊篮,2022-08-15,26.8,23,30.5,1.4,1.5,83.5,1.7,,9.6
226,焊篮,2022-08-16,24.5,22.2,28.2,22.4,1.1,90.4,3.6,,7.5
226,焊篮,2022-08-17,24.9,21.8,29.5,7,1.1,86.9,4.5,,6.9
226,焊篮,2022-08-18,24.4,20.5,29.9,,.7,77.6,7.2,,6.5
226,焊篮,2022-08-19,25.1,20.4,28.5,,1,86.6,.9,,8.4
226,焊篮,2022-08-20,25.9,23.6,29.4,30.8,1.1,91,2.6,,6.1
226,焊篮,2022-08-21,25,21.4,29.8,,1.2,81,11.7,,3.3
226,焊篮,2022-08-22,24.8,19.3,30.5,0,.7,82.8,7.5,,6.6
226,焊篮,2022-08-23,23.1,22.2,24.2,24.5,.5,96,0,,8.8
226,焊篮,2022-08-24,21.9,19.9,23.3,.2,1.7,79.6,.4,,6.5
226,焊篮,2022-08-25,21.7,17.9,26.9,0,.9,86,1.7,,9.1
226,焊篮,2022-08-26,21.5,15.9,27,,.8,80.4,8.2,,5.8
226,焊篮,2022-08-27,20.1,14.4,25.1,,1.3,72.9,9.3,,4.3
226,焊篮,2022-08-28,19.1,12,25.7,,1.2,75,12,,3
226,焊篮,2022-08-29,18.1,16.7,20.6,5.9,.6,90.8,0,,8.4
226,焊篮,2022-08-30,18.6,17,20.1,31.2,.5,98.4,0,,9.9
226,焊篮,2022-08-31,20.2,18.6,22.6,12.7,.5,96.3,0,,7.8
226,焊篮,2022-09-01,20.4,17,25.7,,.8,90.1,3.9,,7.6
226,焊篮,2022-09-02,21.1,14.9,26.1,,1.4,78.4,4.3,,6.6
226,焊篮,2022-09-03,21.9,19.5,24.5,,2,75.3,1.4,,7.3
226,焊篮,2022-09-04,22.9,20.6,25.8,.7,2.3,85.9,.2,,9.8
226,焊篮,2022-09-05,22.9,21.6,24.7,37.5,1,97.3,0,,10
226,焊篮,2022-09-06,19.1,14.5,24.7,32.8,2.9,85.9,5,,5.6
226,焊篮,2022-09-07,18.8,13.3,26.7,,.8,79.5,9.4,,2.9
226,焊篮,2022-09-08,19.2,12.2,27.6,,.8,80.9,9.7,,3.5
226,焊篮,2022-09-09,20.5,14.5,27.1,,1.2,72.6,9.9,,6.1
226,焊篮,2022-09-10,20.3,16.1,24.4,,1.5,74.6,5,,8.8
226,焊篮,2022-09-11,21.8,17,26.6,,1.2,79.5,7.6,,8.8
226,焊篮,2022-09-12,21.4,19.2,24.7,.5,.7,90.1,.2,,9.9
226,焊篮,2022-09-13,22.7,18.9,27.4,0,.8,78.1,1.2,,9.9
226,焊篮,2022-09-14,23,19.2,27.3,,2,56.8,5.6,,8.3
226,焊篮,2022-09-15,23.3,19.7,27.3,,2.3,70.6,9.2,,6.4
226,焊篮,2022-09-16,23,19,26.5,,2.3,81.8,8.1,,4.8
226,焊篮,2022-09-17,25.4,20.6,30.8,.1,.7,82,8.4,,7.5
226,焊篮,2022-09-18,25.5,22.2,30.9,.1,.8,80.8,1.8,,9.5
226,焊篮,2022-09-19,23.2,14.6,28.6,,2.9,71.1,7.9,,4.3
226,焊篮,2022-09-20,16,11.8,22.2,,.9,76.8,4.6,,4.6
226,焊篮,2022-09-21,15.5,9.2,22.1,,1.3,74.5,11.1,,0
226,焊篮,2022-09-22,15.6,8.7,22.9,,.8,78.4,7.4,,6.8
226,焊篮,2022-09-23,15.3,9.9,23.2,0,1.3,78.6,7.6,,5.5
226,焊篮,2022-09-24,15.5,8.8,22.4,,1.1,73.1,9.9,,6.3
226,焊篮,2022-09-25,16.5,12.3,23.1,,.7,78.6,2.7,,8.6
226,焊篮,2022-09-26,16.2,11.9,24.2,,.5,81.5,2.9,,8.5
226,焊篮,2022-09-27,17,9.6,25.4,,1.1,77.6,10.9,,1.8
226,焊篮,2022-09-28,16.4,10.2,23.9,,.5,84.1,4.9,,5.4
226,焊篮,2022-09-29,17.1,12.1,25.6,,.6,86.5,7.3,,2
226,焊篮,2022-09-30,17.3,11.6,27.5,,.6,81.3,7.2,,2.6
226,焊篮,2022-10-01,17.3,9.4,26.8,,.6,81.8,7.2,,5.9
226,焊篮,2022-10-02,19.1,13.2,24.8,1,1.5,76,2,,9.3
226,焊篮,2022-10-03,21.8,17.8,25.8,22.3,.9,91.6,.1,,8.8
226,焊篮,2022-10-04,19.2,15.1,23,47.5,1.6,87.6,.5,,9.6
226,焊篮,2022-10-05,15.7,14.1,19.7,,1.2,78.6,3.9,,7.9
226,焊篮,2022-10-06,15.7,13.5,20.5,.6,.7,83.9,2.6,,9
226,焊篮,2022-10-07,15,12.3,18.9,0,1.3,77.3,4.2,,6.8
226,焊篮,2022-10-08,13.8,7.5,19.3,,1.5,74.6,10.1,,2.4
226,焊篮,2022-10-09,12.1,10.3,13.6,13.7,.9,92.8,0,,8.9
226,焊篮,2022-10-10,9.9,7.3,13.1,4.2,2.4,81.1,3.6,,7.1
226,焊篮,2022-10-11,10.2,5.6,16.3,.1,1.8,77.6,8.4,,3.5
226,焊篮,2022-10-12,10.5,4.1,19,,1,84.3,7.4,,3.6
226,焊篮,2022-10-13,12.7,5.9,21,,1,82.6,10.2,,3.3
226,焊篮,2022-10-14,13.6,7.5,21.7,,.7,83.8,5.7,,7.9
226,焊篮,2022-10-15,16.5,10.7,23.8,,.7,79.8,7.3,,5
226,焊篮,2022-10-16,16.6,13,22,.3,.7,84.8,1.9,,9.3
226,焊篮,2022-10-17,11.4,5.5,15.3,,2.3,58.5,9,,3.3
226,焊篮,2022-10-18,6.2,.5,14,,1.1,71,10.1,,0
226,焊篮,2022-10-19,6.5,-.9,15.6,,.9,74.8,10.1,,0
226,焊篮,2022-10-20,8.7,-.3,19.5,,.7,73.5,10.1,,2.3
226,焊篮,2022-10-21,9.8,3.1,17.7,,.4,80.6,2.5,,8.6
226,焊篮,2022-10-22,12,5.6,20.2,,.8,75.9,8.6,,4.5
226,焊篮,2022-10-23,11.6,4.8,18.4,,1,78,6,,3.3
226,焊篮,2022-10-24,7,1.4,15.2,,1.1,72.3,7.5,,1.6
226,焊篮,2022-10-25,6.9,-.7,15.9,,.7,74.8,9.4,,.9
226,焊篮,2022-10-26,8.8,.7,17.6,,.5,74.5,9.2,,4
226,焊篮,2022-10-27,10.5,3.5,20,,.7,77.4,9.5,,1.1
226,焊篮,2022-10-28,11.1,4.4,20,,.7,80.6,6.6,,4.4
226,焊篮,2022-10-29,11.4,4.9,19.7,,.9,79.3,8.3,,4.4
226,焊篮,2022-10-30,11.5,4.4,18.9,,1,76.4,8.3,,2.3
226,焊篮,2022-10-31,10.8,5.3,18.5,,.9,78.8,7.7,,5.1
226,焊篮,2022-11-01,10.3,4,19.1,,.8,81,7.2,,2.4
226,焊篮,2022-11-02,7.9,2.2,18.6,,.6,76.9,6.3,,3.9
226,焊篮,2022-11-03,7.8,.3,15.5,,1,67.5,1.3,,7
226,焊篮,2022-11-04,4.5,-2.1,9.9,,1.6,54.4,9.6,,.5
226,焊篮,2022-11-05,3.3,-4.8,12.9,,.8,61.3,9.6,,0
226,焊篮,2022-11-06,4.9,-2.9,15,,.7,75.4,9.4,,1.8
226,焊篮,2022-11-07,7,-.9,16,,.4,71.8,6.6,,3.1
226,焊篮,2022-11-08,8.8,3.1,17.7,,.6,74.3,7.5,,3.1
226,焊篮,2022-11-09,7.2,.5,16,,.6,78.9,7.3,,6.4
226,焊篮,2022-11-10,9.1,1.3,18.8,,.6,78.5,8.2,,2.5
226,焊篮,2022-11-11,11.5,4.1,20.1,,1,76.4,8.8,,2.4
226,焊篮,2022-11-12,14.6,5,22.8,1.7,1.2,79.1,4,,6.4
226,焊篮,2022-11-13,11.4,8.2,18.2,5.9,1.5,87.3,0,,9
226,焊篮,2022-11-14,8.3,5.2,12.6,,.9,83.3,.7,,9
226,焊篮,2022-11-15,5.7,-.2,12.5,.5,.6,86.8,4.3,,3.8
226,焊篮,2022-11-16,6.3,1.4,13.7,0,.9,80.3,6.4,,5.4
226,焊篮,2022-11-17,6.7,1.3,15.8,,.8,74.3,8.5,,3
226,焊篮,2022-11-18,6.4,-1.2,18.3,,.5,70.4,9.2,,0
226,焊篮,2022-11-19,8,0,17,,1,76.3,8.8,,4.8
226,焊篮,2022-11-20,10.6,5.3,18.6,,.7,77.4,3.7,,5.3
226,焊篮,2022-11-21,8.8,2,18.7,,.6,74.6,8.4,,4
226,焊篮,2022-11-22,9.1,4.9,14.1,.4,.4,86.6,.8,,9.3
226,焊篮,2022-11-23,9.3,1.5,15.6,,1.1,75.4,5.2,,4.8
226,焊篮,2022-11-24,5.2,.3,13.9,,.5,79,5.4,,4.5
226,焊篮,2022-11-25,6.1,-1.6,16.9,,.5,74.1,8.5,,2.1
226,焊篮,2022-11-26,6.8,-1.2,13.9,0,1.5,63.8,8.9,,.5
226,焊篮,2022-11-27,3.4,-4,14.2,,.6,61.5,7.9,,3.6
226,焊篮,2022-11-28,6.1,-1.6,11.1,19.6,.4,88.4,1.1,,8.3
226,焊篮,2022-11-29,8.6,1.5,13.4,11.8,2.1,72.8,0,,8.8
226,焊篮,2022-11-30,-3.2,-5.6,1.5,,3.1,47.1,7.9,,4.9
226,焊篮,2022-12-01,-4.1,-7.2,.7,,1.5,48.6,7.7,,5.3
226,焊篮,2022-12-02,-3.9,-9.6,3.2,,.6,71.1,8.8,,1.4
226,焊篮,2022-12-03,.3,-4.7,6,0,.4,81.5,0,,9.1
226,焊篮,2022-12-04,-1.2,-4.3,3.2,,2.1,43.8,1.5,,8.9
226,焊篮,2022-12-05,-3.1,-7.7,2.2,,1.4,46.9,7.1,,4.6
226,焊篮,2022-12-06,-2.2,-8.9,3.8,.1,.5,83.9,1.6,,6.8
226,焊篮,2022-12-07,2.8,-1.7,8.3,0,1.1,74.6,2,,4.9
226,焊篮,2022-12-08,1.4,-3.6,9.9,,.6,68.8,8.6,,1.9
226,焊篮,2022-12-09,.8,-5.1,10.7,,.5,79,5,,2.4
226,焊篮,2022-12-10,0,-4.8,5.4,,.6,84.9,3.3,,4.8
226,焊篮,2022-12-11,-.3,-5.7,7.8,,.8,68.4,8.8,,0
